nodename,timestamp,cpu_load,mem_load,power
comput2,2023-05-12 15:33:47,3.62,1.2562,312
comput2,2023-05-12 15:34:01,3.58,1.2559,318
comput2,2023-05-12 15:34:17,3.61,1.257,312
comput2,2023-05-12 15:34:32,3.63,1.2567,312
comput2,2023-05-12 15:34:55,3.61,1.256,324
comput2,2023-05-12 15:35:11,3.6,1.2564,312
comput2,2023-05-12 15:35:27,3.88,1.2563,324
comput2,2023-05-12 15:35:40,3.63,1.2572,318
comput2,2023-05-12 15:35:57,3.65,1.2568,306
comput2,2023-05-12 15:36:21,3.6,1.2568,294
comput2,2023-05-12 15:36:36,3.67,1.2567,306
comput2,2023-05-12 15:36:57,3.6,1.2558,312
comput2,2023-05-12 15:37:14,3.61,1.2574,318
comput2,2023-05-12 15:37:30,3.6,1.2565,300
comput2,2023-05-12 15:37:45,3.65,1.2567,324
comput2,2023-05-12 15:38:00,3.6,1.2562,318
comput2,2023-05-12 15:38:13,3.63,1.2562,312
comput2,2023-05-12 15:38:27,3.6,1.256,300
comput2,2023-05-12 15:38:44,3.6,1.2562,312
comput2,2023-05-12 15:39:02,3.6,1.2567,312
comput2,2023-05-12 15:39:19,3.62,1.257,300
comput2,2023-05-12 15:39:38,3.6,1.2566,318
comput2,2023-05-12 15:39:58,3.58,1.2568,300
comput2,2023-05-12 15:40:18,3.61,1.2572,306
comput2,2023-05-12 15:40:35,5.04,1.2596,318
comput2,2023-05-12 15:40:58,3.6,1.2579,318
comput2,2023-05-12 15:41:19,3.58,1.2581,318
comput2,2023-05-12 15:41:37,3.6,1.2577,318
comput2,2023-05-12 15:41:58,3.58,1.2572,306
comput2,2023-05-12 15:42:15,3.74,1.2576,312
comput2,2023-05-12 15:42:32,3.58,1.2565,312
comput2,2023-05-12 15:42:54,3.6,1.256,312
comput2,2023-05-12 15:43:16,4.74,1.2589,312
comput2,2023-05-12 15:43:29,3.63,1.2575,312
comput2,2023-05-12 15:43:53,3.6,1.2573,312
comput2,2023-05-12 15:44:13,3.6,1.257,306
comput2,2023-05-12 15:44:30,3.6,1.2571,306
comput2,2023-05-12 15:44:51,3.6,1.2575,288
comput2,2023-05-12 15:45:08,3.6,1.2571,300
comput2,2023-05-12 15:45:25,3.61,1.2588,312
comput2,2023-05-12 15:45:42,3.63,1.258,306
comput2,2023-05-12 15:46:00,3.6,1.2591,318
comput2,2023-05-12 15:46:16,3.6,1.2584,330
comput2,2023-05-12 15:46:36,3.74,1.2581,300
comput2,2023-05-12 15:46:56,3.56,1.2574,306
comput2,2023-05-12 15:47:13,3.58,1.2571,312
comput2,2023-05-12 15:47:31,3.58,1.2574,318
comput2,2023-05-12 15:47:52,1.85,1.2243,312
comput2,2023-05-12 15:48:10,1.92,1.2267,300
comput2,2023-05-12 15:48:27,1.85,1.2254,300
comput2,2023-05-12 15:48:43,1.8,1.2241,306
comput2,2023-05-12 15:48:57,1.83,1.2238,300
comput2,2023-05-12 15:49:13,1.82,1.2242,294
comput2,2023-05-12 16:27:34,1.48,1.1928,228
comput2,2023-05-12 16:34:34,1.28,1.1913,216
comput2,2023-05-12 17:28:35,1.3,1.1919,234
comput2,2023-05-12 17:51:35,1.32,1.19,234
comput2,2023-05-12 18:00:35,1.34,1.1922,228
comput2,2023-05-12 18:41:35,1.39,1.191,216
comput2,2023-05-12 19:33:35,1.34,1.1924,246
comput2,2023-05-12 20:00:16,1.39,1.1949,240
comput2,2023-05-12 20:04:35,1.21,1.1911,222
comput2,2023-05-12 20:06:56,1.28,1.1918,222
comput2,2023-05-12 20:23:43,1.23,1.1937,228
comput2,2023-05-12 20:47:35,1.37,1.191,216
comput2,2023-05-12 21:01:15,1.14,1.19,228
comput2,2023-05-12 21:27:35,1.3,1.1927,240
comput2,2023-05-12 21:58:35,1.32,1.1933,228
comput2,2023-05-12 22:18:35,1.21,1.1923,234
comput2,2023-05-12 22:42:35,1.32,1.1911,228
comput2,2023-05-12 22:43:35,1.34,1.192,234
comput2,2023-05-12 23:28:43,1.12,1.1914,240
comput2,2023-05-12 23:40:55,1.28,1.1912,228
comput2,2023-05-12 23:52:35,1.32,1.1918,210
comput2,2023-05-13 00:02:34,1.25,1.1913,228
comput2,2023-05-13 00:30:35,1.21,1.1913,228
comput2,2023-05-13 00:33:27,1.12,1.19,222
comput2,2023-05-13 00:35:55,1.23,1.1928,216
comput2,2023-05-13 00:41:16,1.32,1.1929,234
comput2,2023-05-13 00:56:34,1.25,1.1929,246
comput2,2023-05-13 01:05:56,1.3,1.1928,246
comput2,2023-05-13 01:09:35,1.37,1.192,222
comput2,2023-05-13 01:22:56,1.59,1.1913,210
comput2,2023-05-13 01:24:35,1.32,1.1921,228
comput2,2023-05-13 01:36:15,1.35,1.1936,228
comput2,2023-05-13 01:56:34,1.25,1.1912,228
comput2,2023-05-13 02:03:15,1.14,1.1931,234
comput2,2023-05-13 02:53:35,1.28,1.1922,228
comput2,2023-05-13 02:56:35,1.3,1.1928,228
comput2,2023-05-13 03:25:27,1.26,1.1918,228
comput2,2023-05-13 03:30:55,1.35,1.1923,228
comput2,2023-05-13 03:52:35,1.37,1.19,234
comput2,2023-05-13 03:57:02,1.23,1.1923,222
comput2,2023-05-13 03:57:35,1.44,1.1927,222
comput2,2023-05-13 04:45:35,1.69,1.1941,228
comput2,2023-05-13 05:07:35,1.35,1.1921,228
comput2,2023-05-13 05:29:27,1.21,1.1935,228
comput2,2023-05-13 05:40:35,1.28,1.1931,222
comput2,2023-05-13 05:41:16,1.5,1.1929,234
comput2,2023-05-13 05:51:15,1.17,1.1949,216
comput2,2023-05-13 06:19:27,1.19,1.1933,210
comput2,2023-05-13 06:33:35,1.21,1.1937,210
comput2,2023-05-13 06:46:35,1.26,1.194,228
comput2,2023-05-13 07:15:30,1.62,1.1942,234
comput2,2023-05-13 07:20:35,1.26,1.1924,204
comput2,2023-05-13 08:04:35,1.42,1.1926,228
comput2,2023-05-13 08:05:35,1.19,1.192,240
comput2,2023-05-13 08:13:35,1.34,1.1918,222
comput2,2023-05-13 08:17:35,1.14,1.1937,240
comput2,2023-05-13 08:19:28,1.12,1.194,222
comput2,2023-05-13 08:35:35,1.37,1.1935,222
comput2,2023-05-13 08:51:27,1.26,1.194,228
comput2,2023-05-13 08:58:35,1.37,1.1924,234
comput2,2023-05-13 09:24:35,1.37,1.1929,222
comput2,2023-05-13 09:26:35,1.3,1.194,222
comput2,2023-05-13 10:09:35,1.32,1.1894,234
comput2,2023-05-13 10:22:35,1.44,1.1916,216
comput2,2023-05-13 10:32:56,1.19,1.1917,210
comput2,2023-05-13 10:59:55,1.18,1.1911,234
comput2,2023-05-13 11:30:15,1.18,1.1915,234
comput2,2023-05-13 11:44:35,1.37,1.1886,222
comput2,2023-05-13 11:45:35,1.3,1.189,228
comput2,2023-05-13 12:23:35,1.3,1.1908,222
comput2,2023-05-13 12:37:35,1.28,1.192,222
comput2,2023-05-13 12:49:43,1.19,1.1914,222
comput2,2023-05-13 12:51:35,1.37,1.1902,216
comput2,2023-05-13 13:39:35,1.35,1.19,234
comput2,2023-05-13 13:40:35,1.35,1.1898,222
comput2,2023-05-13 14:15:28,1.23,1.1887,216
comput2,2023-05-13 14:28:15,1.12,1.1896,222
comput2,2023-05-13 14:30:35,1.5,1.1887,228
comput2,2023-05-13 14:49:42,3.99,1.1888,216
comput2,2023-05-13 14:51:35,1.14,1.189,234
comput2,2023-05-13 14:52:35,1.23,1.1911,222
comput2,2023-05-13 14:53:56,1.21,1.1908,222
comput2,2023-05-13 15:09:35,1.35,1.189,222
comput2,2023-05-13 15:59:35,1.39,1.1917,228
comput2,2023-05-13 16:44:27,1.16,1.1911,210
comput2,2023-05-13 17:10:56,1.16,1.1922,222
comput2,2023-05-13 18:04:35,1.16,1.193,216
comput2,2023-05-13 18:07:55,1.37,1.193,222
comput2,2023-05-13 18:16:35,1.35,1.1938,228
comput2,2023-05-13 18:18:35,1.34,1.1925,222
comput2,2023-05-13 20:02:35,1.32,1.1919,234
comput2,2023-05-13 21:30:35,1.34,1.194,210
comput2,2023-05-13 21:39:56,1.25,1.1917,216
comput2,2023-05-13 21:58:35,1.48,1.1905,210
comput2,2023-05-13 22:09:15,1.25,1.1927,240
comput2,2023-05-13 22:38:55,1.16,1.1911,228
comput2,2023-05-13 22:58:35,1.21,1.1925,222
comput2,2023-05-13 23:17:35,1.25,1.1903,234
comput2,2023-05-13 23:22:35,1.37,1.1919,222
comput2,2023-05-13 23:35:35,1.3,1.1939,216
comput2,2023-05-13 23:57:35,1.32,1.1934,228
comput2,2023-05-14 00:03:55,1.21,1.1941,228
comput2,2023-05-14 00:16:35,1.39,1.1928,234
comput2,2023-05-14 00:19:56,1.12,1.191,234
comput2,2023-05-14 00:27:35,1.48,1.1927,228
comput2,2023-05-14 00:39:56,1.16,1.1912,228
comput2,2023-05-14 00:49:56,1.16,1.1932,228
comput2,2023-05-14 00:51:35,1.34,1.1913,228
comput2,2023-05-14 01:00:35,1.21,1.193,222
comput2,2023-05-14 01:24:35,1.12,1.1912,222
comput2,2023-05-14 01:34:27,1.32,1.191,222
comput2,2023-05-14 01:49:44,4.41,1.1907,228
comput2,2023-05-14 01:58:15,1.14,1.1934,240
comput2,2023-05-14 02:01:15,1.16,1.1925,210
comput2,2023-05-14 02:48:55,1.16,1.1926,234
comput2,2023-05-14 03:10:35,1.3,1.1924,228
comput2,2023-05-14 03:31:35,1.34,1.1903,228
comput2,2023-05-14 03:45:35,1.19,1.1923,234
comput2,2023-05-14 03:52:35,1.39,1.1927,222
comput2,2023-05-14 04:12:35,1.25,1.1933,222
comput2,2023-05-14 04:15:56,1.32,1.193,228
comput2,2023-05-14 04:18:15,1.12,1.1912,234
comput2,2023-05-14 04:49:44,3.45,1.1917,228
comput2,2023-05-14 04:50:35,1.19,1.1935,240
comput2,2023-05-14 04:54:35,1.35,1.193,210
comput2,2023-05-14 05:32:56,1.23,1.192,228
comput2,2023-05-14 05:46:35,1.19,1.1938,234
comput2,2023-05-14 05:49:35,1.35,1.1933,216
comput2,2023-05-14 06:22:56,1.14,1.1917,216
comput2,2023-05-14 06:47:15,1.12,1.1942,246
comput2,2023-05-14 06:55:55,1.23,1.1932,228
comput2,2023-05-14 08:07:35,1.43,1.1938,228
comput2,2023-05-14 08:08:35,1.26,1.1933,222
comput2,2023-05-14 08:41:35,1.28,1.1938,228
comput2,2023-05-14 09:49:35,1.23,1.193,234
comput2,2023-05-14 09:54:35,1.35,1.1938,216
comput2,2023-05-14 10:38:35,1.3,1.1918,240
comput2,2023-05-14 10:52:35,1.37,1.1941,222
comput2,2023-05-14 10:54:35,1.35,1.1937,216
comput2,2023-05-14 10:55:16,1.34,1.1955,216
comput2,2023-05-14 11:02:35,1.34,1.1938,222
comput2,2023-05-14 11:15:56,1.23,1.1933,234
comput2,2023-05-14 11:25:35,1.18,1.1943,246
comput2,2023-05-14 11:38:35,1.35,1.1936,210
comput2,2023-05-14 11:46:56,1.28,1.1935,210
comput2,2023-05-14 11:55:35,1.26,1.1922,222
comput2,2023-05-14 12:17:15,1.16,1.1963,210
comput2,2023-05-14 12:28:55,1.25,1.1961,228
comput2,2023-05-14 13:09:55,1.16,1.193,222
comput2,2023-05-14 13:27:15,1.23,1.1942,240
comput2,2023-05-14 13:30:35,1.48,1.192,234
comput2,2023-05-14 13:41:56,1.14,1.1936,228
comput2,2023-05-14 14:05:35,1.25,1.1927,240
comput2,2023-05-14 14:07:56,1.18,1.1927,216
comput2,2023-05-14 14:35:35,1.34,1.193,234
comput2,2023-05-14 14:36:15,1.12,1.1943,222
comput2,2023-05-14 15:15:36,1.21,1.1922,234
comput2,2023-05-14 15:31:35,1.39,1.193,240
comput2,2023-05-14 15:33:43,1.12,1.1927,228
comput2,2023-05-14 15:45:35,1.32,1.1947,234
comput2,2023-05-14 16:32:44,1.12,1.1941,246
comput2,2023-05-14 16:36:35,1.25,1.1918,234
comput2,2023-05-14 16:52:55,1.19,1.1936,240
comput2,2023-05-14 17:03:56,1.19,1.191,222
comput2,2023-05-14 17:19:15,1.19,1.1911,234
comput2,2023-05-14 17:23:35,1.57,1.1907,234
comput2,2023-05-14 17:24:35,1.35,1.1922,222
comput2,2023-05-14 17:26:50,1.19,1.1912,210
comput2,2023-05-14 17:29:55,1.3,1.1909,234
comput2,2023-05-14 17:48:35,1.37,1.1915,228
comput2,2023-05-14 18:08:35,1.35,1.1916,222
comput2,2023-05-14 18:15:15,1.25,1.1917,222
comput2,2023-05-14 18:34:35,1.3,1.19,228
comput2,2023-05-14 18:46:35,1.37,1.1909,228
comput2,2023-05-14 18:59:35,1.39,1.1902,222
comput2,2023-05-14 19:06:36,1.21,1.191,216
comput2,2023-05-14 19:13:35,1.37,1.1931,234
comput2,2023-05-14 19:28:36,1.25,1.1927,240
comput2,2023-05-14 19:30:16,1.3,1.1919,228
comput2,2023-05-14 19:53:55,1.12,1.1925,234
comput2,2023-05-14 20:12:02,1.43,1.1935,210
comput2,2023-05-14 20:28:56,1.19,1.1924,216
comput2,2023-05-14 20:46:28,1.21,1.1916,204
comput2,2023-05-14 20:49:35,1.32,1.1899,228
comput2,2023-05-14 21:59:35,1.37,1.1921,222
comput2,2023-05-14 22:04:35,1.35,1.192,228
comput2,2023-05-14 22:10:34,1.19,1.1919,234
comput2,2023-05-14 22:13:35,1.25,1.1909,222
comput2,2023-05-14 22:21:35,1.41,1.1905,228
comput2,2023-05-14 22:34:15,1.18,1.1929,216
comput2,2023-05-14 22:36:57,1.19,1.193,216
comput2,2023-05-14 22:59:56,1.19,1.1921,216
comput2,2023-05-14 23:11:43,1.12,1.1925,216
comput2,2023-05-14 23:13:35,1.25,1.1931,234
comput2,2023-05-14 23:32:35,1.59,1.192,234
comput2,2023-05-14 23:35:35,1.37,1.1928,228
comput2,2023-05-14 23:48:35,1.35,1.1924,228
comput2,2023-05-15 00:00:35,1.26,1.194,210
comput2,2023-05-15 00:19:35,1.34,1.1913,222
comput2,2023-05-15 00:28:35,1.35,1.1917,222
comput2,2023-05-15 00:31:36,1.21,1.1928,222
comput2,2023-05-15 01:13:15,1.25,1.1918,234
comput2,2023-05-15 01:24:35,1.26,1.1896,216
comput2,2023-05-15 01:27:56,1.26,1.191,228
comput2,2023-05-15 02:28:16,1.12,1.1935,228
comput2,2023-05-15 03:01:35,1.23,1.1928,216
comput2,2023-05-15 03:06:44,1.5,1.1923,234
comput2,2023-05-15 03:39:35,1.35,1.192,210
comput2,2023-05-15 03:40:35,1.3,1.1921,204
comput2,2023-05-15 03:41:50,1.42,1.1936,222
comput2,2023-05-15 03:44:35,1.25,1.1915,228
comput2,2023-05-15 03:46:57,1.35,1.1926,234
comput2,2023-05-15 03:56:35,1.37,1.1941,216
comput2,2023-05-15 04:09:55,1.25,1.1932,216
comput2,2023-05-15 04:11:35,1.37,1.1922,234
comput2,2023-05-15 04:25:15,1.12,1.1922,228
comput2,2023-05-15 04:30:35,1.25,1.1908,228
comput2,2023-05-15 05:08:35,1.28,1.19,222
comput2,2023-05-15 05:36:35,1.32,1.1921,228
comput2,2023-05-15 05:54:35,1.35,1.1926,222
comput2,2023-05-15 06:03:35,1.35,1.194,234
comput2,2023-05-15 06:15:44,1.37,1.1932,228
comput2,2023-05-15 06:16:35,1.37,1.193,222
comput2,2023-05-15 07:06:44,1.26,1.1919,228
comput2,2023-05-15 07:14:55,1.19,1.1912,222
comput2,2023-05-15 07:25:17,1.3,1.1943,234
comput2,2023-05-15 07:35:36,1.18,1.1929,240
comput2,2023-05-15 08:12:02,1.25,1.1942,216
comput2,2023-05-15 09:10:44,1.23,1.192,228
comput2,2023-05-15 09:12:56,1.14,1.191,210
comput2,2023-05-15 09:48:15,1.12,1.1927,240
comput2,2023-05-15 09:56:35,1.21,1.1928,228
comput2,2023-05-15 09:59:56,1.19,1.1922,234
comput2,2023-05-15 10:24:44,1.14,1.1921,228
comput2,2023-05-15 10:32:27,1.12,1.1921,228
comput2,2023-05-15 10:35:22,1.21,1.194,222
comput2,2023-05-15 11:24:56,1.23,1.1926,228
comput2,2023-05-15 11:59:36,1.21,1.1927,222
comput2,2023-05-15 12:02:56,1.19,1.1926,228
comput2,2023-05-15 12:03:15,1.28,1.193,240
comput2,2023-05-15 12:35:56,1.16,1.1933,222
comput2,2023-05-15 13:15:35,1.55,1.195,240
comput2,2023-05-15 13:30:35,1.34,1.1936,228
comput2,2023-05-15 13:32:35,1.37,1.193,234
comput2,2023-05-15 14:12:35,1.3,1.1949,228
comput2,2023-05-15 14:50:35,1.28,1.1947,228
comput2,2023-05-15 15:26:44,1.37,1.1947,228
comput2,2023-05-15 15:30:36,1.34,1.1942,234
comput2,2023-05-15 16:07:35,1.25,1.195,228
comput2,2023-05-15 16:22:44,1.28,1.194,222
comput2,2023-05-15 16:26:36,1.34,1.1947,216
comput2,2023-05-15 16:38:35,1.35,1.1937,204
comput2,2023-05-15 17:08:35,1.19,1.1951,228
comput2,2023-05-15 17:15:36,1.32,1.195,210
comput2,2023-05-15 17:36:16,1.12,1.194,228
comput2,2023-05-15 18:15:22,1.25,1.195,216
comput2,2023-05-15 18:17:35,1.26,1.1951,234
comput2,2023-05-15 18:18:21,1.83,1.1953,222
comput2,2023-05-15 18:52:36,1.3,1.1945,228
comput2,2023-05-15 19:20:44,1.19,1.1949,216
comput2,2023-05-15 19:39:56,1.25,1.1948,240
comput2,2023-05-15 20:45:34,1.43,1.1946,222
comput2,2023-05-15 20:49:36,1.32,1.1943,234
comput2,2023-05-15 21:02:56,1.26,1.1933,234
comput2,2023-05-15 21:23:36,1.35,1.1936,222
comput2,2023-05-15 21:49:36,1.37,1.1942,228
comput2,2023-05-15 22:08:35,1.21,1.1948,222
comput2,2023-05-15 22:16:35,1.26,1.195,240
comput2,2023-05-15 22:23:36,1.32,1.1933,234
comput2,2023-05-15 22:24:35,1.25,1.1934,222
comput2,2023-05-15 22:35:36,1.32,1.1945,216
comput2,2023-05-15 22:40:56,1.39,1.1943,222
comput2,2023-05-15 22:52:35,1.26,1.1942,228
comput2,2023-05-15 23:10:35,1.21,1.1941,222
comput2,2023-05-15 23:17:35,1.41,1.1946,228
comput2,2023-05-15 23:18:35,1.28,1.1947,228
comput2,2023-05-15 23:34:36,1.32,1.1935,234
comput2,2023-05-15 23:59:35,1.28,1.1932,222
comput2,2023-05-16 00:09:36,1.35,1.1942,228
comput2,2023-05-16 00:32:01,1.26,1.195,216
comput2,2023-05-16 00:35:35,1.35,1.1941,210
comput2,2023-05-16 00:45:15,1.25,1.1949,216
comput2,2023-05-16 01:08:43,1.21,1.1947,228
comput2,2023-05-16 02:07:15,1.16,1.1953,210
comput2,2023-05-16 02:54:35,1.23,1.1957,246
comput2,2023-05-16 03:14:35,1.19,1.1939,234
comput2,2023-05-16 03:26:16,1.12,1.1933,234
comput2,2023-05-16 03:39:36,1.34,1.1928,234
comput2,2023-05-16 03:47:35,1.28,1.1932,234
comput2,2023-05-16 03:50:35,1.23,1.193,228
comput2,2023-05-16 04:08:36,1.35,1.1932,216
comput2,2023-05-16 04:15:36,1.32,1.1922,216
comput2,2023-05-16 04:43:55,1.21,1.1925,246
comput2,2023-05-16 05:22:35,1.35,1.1927,234
comput2,2023-05-16 05:37:56,1.26,1.1939,228
comput2,2023-05-16 05:42:36,1.23,1.191,216
comput2,2023-05-16 06:26:35,1.26,1.1921,228
comput2,2023-05-16 06:28:36,1.34,1.1933,234
comput2,2023-05-16 06:33:35,1.23,1.1925,222
comput2,2023-05-16 06:54:35,1.28,1.1916,216
comput2,2023-05-16 07:31:35,1.32,1.1934,228
comput2,2023-05-16 09:05:35,1.26,1.1924,216
comput2,2023-05-16 09:16:35,1.34,1.1922,216
comput2,2023-05-16 09:34:44,1.12,1.1925,234
comput2,2023-05-16 10:11:36,1.39,1.1919,228
comput2,2023-05-16 10:15:36,1.32,1.193,222
comput2,2023-05-16 10:17:16,1.12,1.1925,222
comput2,2023-05-16 10:26:36,1.34,1.1929,240
comput2,2023-05-16 10:44:36,1.35,1.193,228
comput2,2023-05-16 10:50:36,1.37,1.1927,216
comput2,2023-05-16 11:06:36,1.34,1.1926,216
comput2,2023-05-16 11:17:55,1.14,1.1942,216
comput2,2023-05-16 12:02:35,1.12,1.1931,228
comput2,2023-05-16 12:24:36,1.37,1.1941,234
comput2,2023-05-16 12:27:36,1.35,1.194,240
comput2,2023-05-16 12:29:15,1.12,1.195,234
comput2,2023-05-16 12:50:56,1.19,1.1935,234
comput2,2023-05-16 13:30:35,1.28,1.193,234
comput2,2023-05-16 13:42:56,1.18,1.194,234
comput2,2023-05-16 14:09:35,1.23,1.1933,216
comput2,2023-05-16 14:17:36,1.37,1.1916,216
comput2,2023-05-16 14:29:56,1.26,1.1904,228
comput2,2023-05-16 15:11:36,1.19,1.1927,222
comput2,2023-05-16 15:20:28,1.25,1.1922,204
comput2,2023-05-16 15:44:35,1.3,1.1933,234
comput2,2023-05-16 15:58:16,1.19,1.1949,216
comput2,2023-05-16 16:01:36,1.39,1.1947,228
comput2,2023-05-16 16:20:56,1.32,1.1945,216
comput2,2023-05-16 16:42:36,1.34,1.1944,216
comput2,2023-05-16 16:55:55,1.23,1.1947,210
comput2,2023-05-16 17:14:27,1.18,1.1948,228
comput2,2023-05-16 17:21:44,1.23,1.1944,234
comput2,2023-05-16 17:22:35,1.3,1.1945,228
comput2,2023-05-16 17:54:16,1.18,1.1943,240
comput2,2023-05-16 18:08:35,1.23,1.1946,222
comput2,2023-05-16 18:11:36,1.34,1.1938,228
comput2,2023-05-16 18:37:56,1.12,1.1942,228
comput2,2023-05-16 18:44:55,1.19,1.193,228
comput2,2023-05-16 19:07:27,1.25,1.1945,234
comput2,2023-05-16 19:38:55,1.26,1.1943,240
comput2,2023-05-16 20:49:56,1.28,1.1944,240
comput2,2023-05-16 21:04:28,1.26,1.1949,240
comput2,2023-05-16 21:17:55,1.19,1.1951,228
comput2,2023-05-16 21:25:56,1.26,1.1934,222
comput2,2023-05-16 21:44:36,1.35,1.1933,240
comput2,2023-05-16 22:11:56,1.39,1.1942,240
comput2,2023-05-16 22:22:16,1.16,1.1972,240
comput2,2023-05-16 22:35:16,1.21,1.195,222
comput2,2023-05-16 22:47:27,1.16,1.1946,234
comput2,2023-05-16 23:14:36,1.39,1.1942,210
comput2,2023-05-16 23:17:35,1.28,1.1939,228
comput2,2023-05-16 23:46:36,1.34,1.194,216
comput2,2023-05-17 00:00:44,1.16,1.1957,234
comput2,2023-05-17 00:14:36,1.39,1.1939,234
comput2,2023-05-17 00:22:44,1.12,1.1943,222
comput2,2023-05-17 00:29:27,1.12,1.195,228
comput2,2023-05-17 00:39:36,1.3,1.1943,234
comput2,2023-05-17 00:41:16,1.19,1.1945,228
comput2,2023-05-17 00:43:35,1.28,1.194,222
comput2,2023-05-17 00:48:36,1.35,1.1927,216
comput2,2023-05-17 01:03:36,1.23,1.1921,222
comput2,2023-05-17 01:04:36,1.34,1.1927,234
comput2,2023-05-17 01:18:36,1.35,1.1923,234
comput2,2023-05-17 01:42:02,1.14,1.1934,228
comput2,2023-05-17 01:57:36,1.8,1.1959,216
comput2,2023-05-17 02:30:56,1.14,1.1949,216
comput2,2023-05-17 02:58:15,1.12,1.1952,228
comput2,2023-05-17 03:28:36,1.34,1.1948,222
comput2,2023-05-17 03:59:36,1.32,1.1959,216
comput2,2023-05-17 04:20:35,1.34,1.1967,234
comput2,2023-05-17 04:39:36,1.3,1.1949,222
comput2,2023-05-17 04:46:35,1.25,1.1942,222
comput2,2023-05-17 05:02:56,1.16,1.1954,222
comput2,2023-05-17 05:07:56,1.16,1.1953,222
comput2,2023-05-17 05:19:36,1.37,1.1931,228
comput2,2023-05-17 05:48:15,1.25,1.1959,228
comput2,2023-05-17 06:17:28,1.12,1.1949,216
comput2,2023-05-17 06:26:36,1.19,1.1942,234
comput2,2023-05-17 06:51:36,1.35,1.1944,228
comput2,2023-05-17 07:12:15,1.26,1.193,234
comput2,2023-05-17 07:18:36,1.37,1.193,222
comput2,2023-05-17 07:35:36,1.35,1.1951,216
comput2,2023-05-17 07:50:36,1.35,1.1934,228
comput2,2023-05-17 07:53:56,1.25,1.1959,240
comput2,2023-05-17 08:28:16,1.19,1.196,222
comput2,2023-05-17 08:38:36,1.41,1.1947,228
comput2,2023-05-17 08:44:35,1.23,1.1949,240
comput2,2023-05-17 09:17:36,1.3,1.1954,210
comput2,2023-05-17 09:28:36,1.34,1.195,234
comput2,2023-05-17 09:52:28,1.12,1.195,240
comput2,2023-05-17 09:55:56,1.12,1.195,228
comput2,2023-05-17 10:17:56,1.16,1.1955,216
comput2,2023-05-17 10:23:15,1.32,1.1962,222
comput2,2023-05-17 10:28:35,1.25,1.1964,228
comput2,2023-05-17 10:36:36,1.23,1.1952,216
comput2,2023-05-17 10:49:57,3.37,1.191,228
comput2,2023-05-17 10:52:56,1.25,1.192,222
comput2,2023-05-17 11:54:36,1.34,1.1921,234
comput2,2023-05-17 12:04:15,1.12,1.1938,216
comput2,2023-05-17 12:55:55,1.21,1.1938,222
comput2,2023-05-17 12:56:35,1.26,1.194,228
comput2,2023-05-17 13:05:34,1.16,1.193,222
comput2,2023-05-17 13:49:57,3.54,1.191,228
comput2,2023-05-17 13:59:56,1.12,1.1933,240
comput2,2023-05-17 14:13:56,1.16,1.1936,210
comput2,2023-05-17 14:48:36,1.32,1.1925,216
comput2,2023-05-17 14:50:56,1.28,1.1934,222
comput2,2023-05-17 15:02:56,1.12,1.1923,204
comput2,2023-05-17 15:14:36,1.35,1.1933,234
comput2,2023-05-17 15:38:36,1.34,1.1943,228
comput2,2023-05-17 16:49:57,3.6,1.19,222
comput2,2023-05-17 16:51:36,1.3,1.1925,234
comput2,2023-05-17 17:07:56,1.26,1.1934,228
comput2,2023-05-17 17:13:27,1.18,1.1925,222
comput2,2023-05-17 17:27:56,1.21,1.1918,228
comput2,2023-05-17 17:59:16,1.23,1.193,228
comput2,2023-05-17 18:13:56,1.14,1.1911,228
comput2,2023-05-17 18:36:56,1.26,1.1905,222
comput2,2023-05-17 19:00:36,1.43,1.1934,234
comput2,2023-05-17 19:16:16,1.23,1.1917,216
comput2,2023-05-17 19:18:36,1.32,1.192,234
comput2,2023-05-17 19:26:28,1.23,1.1927,216
comput2,2023-05-17 19:47:36,1.34,1.1928,240
comput2,2023-05-17 20:02:36,1.23,1.1932,216
comput2,2023-05-17 20:13:28,1.16,1.1927,234
comput2,2023-05-17 20:13:44,1.19,1.1928,222
comput2,2023-05-17 20:36:36,1.39,1.1923,216
comput2,2023-05-17 20:44:36,1.35,1.1926,222
comput2,2023-05-17 21:27:36,1.32,1.1929,234
comput2,2023-05-17 21:38:36,1.34,1.19,228
comput2,2023-05-17 21:53:36,1.16,1.1928,240
comput2,2023-05-17 21:55:28,1.28,1.1921,228
comput2,2023-05-17 22:31:27,1.14,1.1907,234
comput2,2023-05-17 23:14:56,1.12,1.1922,210
comput2,2023-05-18 00:19:36,1.3,1.1923,222
comput2,2023-05-18 00:29:55,1.32,1.1926,228
comput2,2023-05-18 00:51:27,1.19,1.1918,228
comput2,2023-05-18 00:58:36,1.41,1.191,234
comput2,2023-05-18 01:06:36,1.28,1.191,198
comput2,2023-05-18 01:11:36,1.28,1.1928,222
comput2,2023-05-18 01:33:36,1.34,1.1927,234
comput2,2023-05-18 01:37:28,1.23,1.1925,234
comput2,2023-05-18 01:39:27,1.12,1.1922,240
comput2,2023-05-18 02:03:36,1.25,1.1907,228
comput2,2023-05-18 02:29:36,1.28,1.1919,222
comput2,2023-05-18 02:49:36,1.32,1.1915,228
comput2,2023-05-18 03:15:36,1.34,1.1917,228
comput2,2023-05-18 03:24:55,1.23,1.1921,228
comput2,2023-05-18 03:44:36,1.39,1.1913,222
