468,98.1071,1.42,9625.0030,2.01,944281.1387,2.86
486,96.7607,1.46,9362.6330,2.13,905934.9291,3.11
492,97.8786,1.49,9580.2203,2.22,937698.5543,3.30
504,96.5393,1.51,9319.8364,2.28,899730.4864,3.44
492,98.325,1.54,9667.805,2.37,950586.988,3.65
474,95.875,1.57,9192.015,2.46,881284.498,3.86
498,101.786,1.60,10360.389,2.56,1054542.635,4.09
474,98.2143,1.59,9646.0487,2.52,947379.9232,4.01
486,97.6464,1.61,9534.8194,2.59,931040.7922,4.17
486,98,1.65,9604,2.72,941192,4.49
504,96.2036,1.44,9255.1326,2.07,890377.0796,2.98
462,98.55,1.47,9712.10,2.16,957127.70,3.17
492,91.6036,1.40,8391.2195,1.96,768665.9176,2.74
474,98.1107,1.42,9625.7094,2.01,944385.0925,2.86
480,96.0893,1.45,9233.1535,2.10,887207.2637,3.04
498,96.6429,1.48,9339.8501,2.19,902630.2012,3.24
492,97.325,1.45,9472.155,2.10,921877.546,3.04
504,86.1518,1.51,7422.1326,2.28,639430.0870,3.44
492,90.5179,1.54,8193.4902,2.37,741657.5284,3.65
474,90.9607,1.48,8273.8489,2.19,752595.0916,3.24
534,93.525,1.51,8746.925,2.28,818056.219,3.44
522,88.7232,1.43,7871.8062,2.04,698411.8374,2.92
522,79.8071,1.46,6369.1732,2.13,508305.2433,3.11
534,89.6107,1.48,8030.0775,2.19,719580.8707,3.24
528,92.2893,1.51,8517.3148,2.28,786057.0294,3.44
540,90.8536,1.55,8254.3766,2.40,749939.8328,3.72
516,91.6357,1.58,8397.1015,2.49,769474.2752,3.94
540,89.9536,1.61,8091.6501,2.59,727873.0611,4.17
510,91.625,1.60,8395.140,2.56,769204.759,4.09
546,92.1786,1.62,8496.8942,2.62,783231.8207,4.25
516,91.3964,1.65,8353.3019,2.72,763461.7247,4.49
492,92.4143,1.68,8540.4028,2.82,789255.3505,4.74
528,96.9821,1.66,9405.5277,2.75,912167.8299,4.57
492,98.3214,1.68,9667.0976,2.82,950482.5796,4.74
480,98.3179,1.71,9666.4094,2.92,950381.0786,5.00
474,101.905,1.74,10384.629,3.02,1058245.620,5.26
486,98.8821,1.56,9777.6697,2.43,966836.5130,3.79
498,94.6286,1.62,8954.5719,2.62,847358.6060,4.25
486,92.1857,1.65,8498.2032,2.72,783412.8185,4.49
522,92.7357,1.68,8599.9100,2.82,797518.6788,4.74
534,88.8214,1.69,7889.2410,2.85,700733.4392,4.82
534,92.1893,1.73,8498.8670,2.99,783504.6027,5.17
486,83.475,1.75,6968.075,3.06,581660.112,5.35
516,90.6339,1.79,8214.5038,3.20,744512.5186,5.73
516,84.4714,1.81,7135.4174,3.27,602738.6988,5.92
510,86.4964,1.62,7481.6272,2.62,647133.8200,4.25
516,92.9536,1.65,8640.3717,2.72,803153.6597,4.49
522,93.4107,1.68,8725.5588,2.82,815060.5623,4.74
528,90.5179,1.70,8193.4902,2.89,741657.5284,4.91
540,91.1679,1.51,8311.5859,2.28,757749.8404,3.44
546,91.625,1.54,8395.140,2.37,769204.759,3.65
498,85.8214,1.56,7365.3126,2.43,632101.4471,3.79
